,ETkc,petsum,aetsum,aetimsum,petimsum,kc_mean,irr_frac
2001-01-01,0.016181800721974508,0.02738241788084325,0.006807475667722208,0.008828639648437499,0.03552920859375,0.42675257,0.5871295111751362
2001-02-01,0.011389239488411956,0.018304221051607686,0.006345195091043482,0.0071931603515625,0.0207460810546875,0.480813,0.5871295111751362
2001-03-01,0.02613136928707494,0.039515454596677255,0.012492751831718442,0.014332679296875001,0.045227250000000004,0.51231927,0.5871295111751362
2001-04-01,0.0243915686923571,0.03445282555498887,0.009355135629292055,0.010659060351562501,0.0392013,0.56115097,0.5871295111751362
2001-05-01,0.05541113386753922,0.07203118357470696,0.011426897947965189,0.012927329296875002,0.08196290859375001,0.64481974,0.5871295111751362
2001-06-01,0.04403661272064421,0.04988615563685643,0.004993085756524266,0.00563769052734375,0.05676425859375,0.741902,0.5871295111751362
2001-07-01,0.06914868942015713,0.07708975378335389,0.009254538814905152,0.010428568945312501,0.08772165,0.7517126,0.5871295111751362
2001-08-01,0.06408906707805498,0.07220967395204422,0.00544920559060583,0.006152580175781251,0.08216775000000001,0.7535016,0.5871295111751362
2001-09-01,0.05419423233997888,0.0614971519957616,0.0056287721720038,0.006361290087890626,0.06993369140625,0.74748343,0.5871295111751362
2001-10-01,0.02498963352719969,0.033324404761220776,0.003379933493533776,0.0038412000000000003,0.038147575781250005,0.6456081,0.5871295111751362
2001-11-01,0.013583746931567522,0.022268856421816644,0.004305666207722772,0.0050283,0.0261853189453125,0.4978879,0.5871295111751362
2001-12-01,0.006460090491624145,0.011201039194296639,0.003500516760585588,0.0043114500000000005,0.01380798017578125,0.4086654,0.5871295111751362
2002-01-01,0.008035957890043363,0.015608220947961307,0.0038910860098976727,0.004446180175781251,0.017821800000000002,0.42675257,0.5871295111751362
2002-02-01,0.019655449442166118,0.03158045283372732,0.006786318818075567,0.00804483017578125,0.03779630859375,0.480813,0.5871295111751362
2002-03-01,0.024035780480238925,0.037421220738792144,0.009282071956298654,0.010620179296875,0.04251069140625,0.51231927,0.5871295111751362
2002-04-01,0.026140158857575875,0.03707514388893846,0.008790864757400608,0.010114650000000001,0.042582958593750005,0.56115097,0.5871295111751362
2002-05-01,0.05082517455263092,0.06563891702312566,0.011533656134161368,0.01305350947265625,0.07472745,0.64481974,0.5871295111751362
2002-06-01,0.06938782206727136,0.07829386965241392,0.009952308186877479,0.0112188603515625,0.08910765000000001,0.741902,0.5871295111751362
2002-07-01,0.07008640669270322,0.0790484919736328,0.007093038720892373,0.00799803017578125,0.08996706562500001,0.7517126,0.5871295111751362
2002-08-01,0.062489060444390274,0.07072481812027152,0.005469674372834877,0.006170580175781251,0.08050832578125,0.7535016,0.5871295111751362
2002-09-01,0.05125984478067138,0.05816885962090907,0.005278043326747384,0.0059697000000000005,0.0661592671875,0.74748343,0.5871295111751362
2002-10-01,0.022320306491770164,0.029031104199263406,0.0030362012975348298,0.0035928,0.034461720703125,0.6456081,0.5871295111751362
2002-11-01,0.012753194951990503,0.020613410506289363,0.0032613136231475722,0.00398321982421875,0.025245270703125003,0.4978879,0.5871295111751362
2002-12-01,0.008008898430901402,0.014582254333188459,0.004253380978822378,0.005037210351562501,0.017270370703125,0.4086654,0.5871295111751362
2003-01-01,0.009043426546761437,0.01621772853809769,0.0030174784144736005,0.0037557000000000003,0.020533591406250003,0.42675257,0.5876906868489233
2003-02-01,0.015192502202317259,0.02434480150471034,0.007792479280170072,0.00894734912109375,0.027835201757812504,0.480813,0.5876906868489233
