date,SHA,YRS,NHG,EXC,PNF,SCC,MKM,TRM,ORO,NML,MHB,NAT,ISB,TLG,SJF
2004-01-03,5547.65445054692,1538.5769805114141,64.17108929538965,222.28186167583036,440.9416892076769,70.15107874240707,292.9823539803279,152.55999592465182,3839.7796472048913,0.0,153.926696515132,1221.8386054153689,226.5750650601934,466.73233051051244,447.7850829178305
2004-01-04,5671.409332585491,1553.6283500459422,68.63376864908015,223.55958189507513,452.3003217160311,71.90697682032192,297.77024205330537,154.97624482283223,3867.0091976451536,0.0,159.97808283830975,1250.15333789748,232.61145238871666,483.5332039051374,462.0195438305248
2004-01-05,5770.028607202126,1564.7854149057778,71.38212493064779,196.6441342871093,461.9575955566688,73.39950981144054,301.20377077430743,156.7868975548698,3885.2007972602846,0.0,164.8317534792876,1272.869347840083,238.15037406604517,496.6505346721244,474.0505400263055
2004-01-06,5849.495576896342,1573.7437001940946,72.89233292682692,171.60176679687495,470.53229312028634,74.70375896918084,303.76286296623437,158.17209898825456,3899.0106787506475,0.0,168.79487627014296,1292.219318890442,243.222020146478,507.2898330697049,484.33829590127795
2004-01-07,5923.352627379117,1582.6851101795376,73.63566997458811,147.32623437499996,478.28480731014207,75.88266569835534,306.13424199376675,159.43512906413548,3910.488853642197,0.0,172.12960219372215,1309.355470131689,247.84029572020023,516.0265392887397,493.1655139641636
2004-01-08,6008.865988919433,1594.3789378535723,73.90172604584342,122.76687499999998,485.1801807141094,76.95580015601648,308.63928570149955,160.80586157182532,3919.874626556317,6.4007538542770455,174.9145722142564,1324.2507225268193,252.00781335140593,522.7880338022775,500.58293484634146
2004-01-09,6123.370831449694,1607.7870974685657,69.98125836936643,110.0,491.1862824928663,77.9281038837881,311.0632624862935,162.3243178523759,3926.7821945720143,33.01136197817049,177.17803182089085,1336.7653840054375,255.72019777990005,527.5027654204207,506.6044223970845
2004-01-10,6262.025189762002,1620.1829968568863,65.79591698715289,110.47109375,496.29427485140565,78.80373903347628,313.2264455119973,163.9943789695024,3930.7451589418515,59.12124964304961,178.97876144788884,1346.7200837281825,258.974017177554,530.0805349463915,511.49036276719744
2004-01-11,6398.093003130331,1630.830301764963,62.45504539151665,112.2369921875,500.5121879873987,79.58481491159185,315.07651853311677,165.78476288114032,3909.590874271545,84.65724649706965,180.39321327288076,1353.9792361792506,261.76751012646474,529.987348456251,515.7495624629956
2004-01-12,6517.572905268558,1639.4311085639838,59.28923826109908,115.49738720703124,503.844879939664,80.27105459982074,316.54153853844883,167.64397263157605,3844.832167691761,109.66403679374453,181.49384004345097,1358.4504970517037,264.10012646375765,517.72483616892,519.5975045361026
2004-01-13,6618.696247134722,1645.7511822066429,56.75863595794495,120.03645239257811,506.2779352560769,80.86072725312027,317.55842036908155,169.45443843933077,3770.307744564156,134.36704903437217,182.34358476023138,1360.0687832695285,265.9710829429872,501.5896877501838,522.9599889219503
